"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
10697295,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100566163","100566163","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","K. Meyer (MO)","2012","","","","","","Karen M. Meyer|Ashley Pemberton",NA,"","Meyer 1442","2012-07-03",2012,7,3,185,NA,"","","","","","299","",NA,"","","","",NA,"",NA,2,NA,NA,"","United States","South Dakota","Buffalo","","Crow Creek Indian Reservation. Ft. Thompson District. 1 mile north of Hwy 37. Go east 1/2 to 1 mile at the old trailer.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2013-02-06 15:41:00","urn:catalog:MO:Tropicos:100566163",157,"urn:uuid:e4bc24a3-423e-4bf2-b52f-613108bec7fd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697295"
10697296,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3541069","3541069","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Julian A. Steyermark",NA,"","Steyermark 19263","1935-06-03",1935,6,3,154,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Wright","","Along Gasconade River, just E of Hartville upper wooded limestone slopes","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3541069",157,"urn:uuid:0312ea66-e225-4945-af46-398fcd7d5d49","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697296"
10697297,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3541026","3541026","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Julian A. Steyermark",NA,"","Steyermark 19105","1935-05-26",1935,5,26,146,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Dent","","Along Meramec River, between Short Bend and Sligo dry, cherty woods above limestone bluffs","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3541026",157,"urn:uuid:8148b1d3-3499-4a8d-a1c7-20af258708df","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697297"
10697298,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3540986","3540986","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Julian A. Steyermark",NA,"","Steyermark 18964","1935-05-12",1935,5,12,132,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Oregon","","Grand Gulch, 4 mi S of Koshkonong upper chert slopes above limestone canyon","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3540986",157,"urn:uuid:6472f93c-b26d-4e0b-9a30-7956d03ddcb2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697298"
10697299,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3542132","3542132","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Julian A. Steyermark",NA,"","Steyermark 22929","1937-07-03",1937,7,3,184,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Taney","","Hercules Game Refuge, S of Hercules cherty wooded low slopes in ravine between bald knobs","",NA,NA,36.78,-92.91944,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3542132",157,"urn:uuid:2ca30587-32a6-4a66-8adf-1d8058879d63","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697299"
10697300,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3537698","3537698","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Tim E. Smith",NA,"","Smith 3285","1996-05-29",1996,5,29,150,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Reynolds","","Proffit Mountain Conservation Area, ca. 2.5 mi SW of Ironton; St. Francois Section of the Ozark Natural Division igneous glades and savanna; common outcrops of rhyolite; uncommon on glade","",NA,NA,37.58194,-90.77916,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3537698",157,"urn:uuid:7b9ddfa6-e6e3-46b8-9768-f52c14e99163","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697300"
10697301,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3536475","3536475","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Bruce Schuette",NA,"","Schuette 2559","1994-06-05",1994,6,5,156,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Montgomery","","Northern half of the Graham Cave Glades Natural Area, Graham Cave State Park upland woodlands/savanna/glade edge in natural area","",NA,NA,38.90111,-91.57305,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3536475",157,"urn:uuid:c4fa4683-ba31-4a07-99f2-56ffdc77155f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697301"
10697302,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3533034","3533034","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Ernest J. Palmer",NA,"","Palmer 60973","1955-08-19",1955,8,19,231,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","McDonald","","2 1/2 mi E of Powell rocky open woods along Mikes Creek","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-27 03:32:00","urn:catalog:MO:Tropicos:3533034",157,"urn:uuid:5cbb5149-ecf4-4848-85f5-3ccf7b064737","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697302"
10697303,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3532986","3532986","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Ernest J. Palmer",NA,"","Palmer 59980","1955-05-17",1955,5,17,137,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Christian","","4 mi W of Nixa dry alluvial banks along James River","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-27 03:32:00","urn:catalog:MO:Tropicos:3532986",157,"urn:uuid:7731fd78-7aa6-469f-9413-2d0c78272c21","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697303"
10697304,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3532702","3532702","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Ernest J. Palmer",NA,"","Palmer 55688","1953-05-25",1953,5,25,145,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Dade","","4 1/2 mi SE of Dadeville open woods along bluffs of Sac River","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-27 03:32:00","urn:catalog:MO:Tropicos:3532702",157,"urn:uuid:00788581-c8e9-4d3a-9fbc-d71215053bfd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697304"
10697305,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3532754","3532754","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Ernest J. Palmer",NA,"","Palmer 5637","1914-05-19",1914,5,19,139,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Stone","","Galena dry open woods","",NA,NA,36.80527,-93.46638,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-27 03:32:00","urn:catalog:MO:Tropicos:3532754",157,"urn:uuid:0d4a1724-71ca-42a7-8a1a-827022f8449b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697305"
10697306,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3544503","3544503","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Julian A. Steyermark",NA,"","Steyermark 5003","1938-04-23",1938,4,23,113,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Scott","","Between Chaffee and Rockview 2/3 way up dry quartzite chert slopes of bluffs","",NA,NA,37.1913889,-89.6402777,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-23 09:27:00","urn:catalog:MO:Tropicos:3544503",157,"urn:uuid:ffa88a0e-329c-444d-ba3e-f399bd0d470a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697306"
10697307,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3546315","3546315","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Julian A. Steyermark",NA,"","Steyermark 7851","1934-05-27",1934,5,27,147,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Schuyler","","E of Livonia wooded slopes along E side of Chariton River","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3546315",157,"urn:uuid:ab9c236c-22a7-47c9-902b-73efc5921288","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697307"
10697308,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:3544894","3544894","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Julian A. Steyermark",NA,"","Steyermark 6060","1938-06-23",1938,6,23,174,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Missouri","Caldwell","","1 1/2 mi S of Kingston limestone glade along Long Creek","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2008-10-28 03:32:00","urn:catalog:MO:Tropicos:3544894",157,"urn:uuid:3addaef8-be40-422c-bfd4-038b2a523e24","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10697308"
10742824,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100202838","100202838","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Robert H. Mohlenbrock",NA,"","Mohlenbrock 9248","1989-08-15",1989,8,15,227,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Sainte Genevieve","","Hickory Canyon Natural Area, L-A-D Foundation Property, ca. 2 mi N of sprott, via dirt road off County Road EE.","",NA,NA,37.8863889,-90.3166667,"",NA,"","","","","","",244,290,NA,NA,NA,"","","","","2009-07-27 14:17:00","urn:catalog:MO:Tropicos:100202838",157,"urn:uuid:35f244ea-60a9-4dc9-ba11-2c2c03745c58","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742824"
10742825,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666747","100666747","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Jesse M. Greenman",NA,"","Greenman s.n.","1927-05-21",1927,5,21,141,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Iron","","Pilot Knob.","",NA,NA,37.6211111,-90.6402777,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:32:00","urn:catalog:MO:Tropicos:100666747",157,"urn:uuid:037f3152-8cfd-41d0-9177-a04eac4f8583","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742825"
10742826,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666749","100666749","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","George W. Letterman",NA,"","Letterman s.n.","1894-07-25",1894,7,25,206,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","","","Allenton.","",NA,NA,38.50361,-90.67583,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:35:00","urn:catalog:MO:Tropicos:100666749",157,"urn:uuid:dcba4dfe-14fc-4d4e-a4ee-68c0aaefc8db","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742826"
10742827,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666750","100666750","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Noah M. Glatfelter",NA,"","Glatfelter s.n.","1899-04-06",1899,4,6,96,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Saint Francois","","Knob-Lick.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:37:00","urn:catalog:MO:Tropicos:100666750",157,"urn:uuid:238e22f3-ee19-41f1-92a2-0340ea16e3ed","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742827"
10742828,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666753","100666753","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Benjamin F. Bush",NA,"","Bush 469","1894-05-15",1894,5,15,135,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Shannon","","Montier.","",NA,NA,36.9869444,-91.5752778,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:46:00","urn:catalog:MO:Tropicos:100666753",157,"urn:uuid:f5e6f15c-e44e-4bd9-a78b-e2b66759d8f5","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742828"
10742829,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666754","100666754","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Benjamin F. Bush",NA,"","Bush s.n.","1892-05-17",1892,5,17,138,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Dunklin","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:47:00","urn:catalog:MO:Tropicos:100666754",157,"urn:uuid:e0447eb1-b6e1-460e-b4c4-8cf5ceb0b332","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742829"
10742830,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666755","100666755","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Heinrich K.D. Eggert",NA,"","Eggert s.n.","1892-05-29",1892,5,29,150,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Washington","","Mineral point.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:52:00","urn:catalog:MO:Tropicos:100666755",157,"urn:uuid:a89219ba-5609-4c43-9af7-8d819aba1948","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742830"
10742831,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666756","100666756","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Jacob A. Drushel",NA,"","Drushel s.n.","1914-05-23",1914,5,23,143,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Jefferson","","Iron Mt. R.R. Peveley, Missouri.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:54:00","urn:catalog:MO:Tropicos:100666756",157,"urn:uuid:f079d173-a1e3-4dbc-9430-63795eb3d89d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742831"
10742832,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666757","100666757","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Julian A. Steyermark",NA,"","Steyermark 20780","1936-11-08",1936,11,8,313,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Stoddard","","SE-facing dry open wooded. Upper slopes of Crowleys Ridge, 1 mi. north of Ardeola.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:56:00","urn:catalog:MO:Tropicos:100666757",157,"urn:uuid:72f185e6-5189-4a40-9edd-192c55ad7f55","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742832"
10742833,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666758","100666758","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","John H. Kellogg",NA,"","Kellogg s.n.","1928-06-10",1928,6,10,162,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Jefferson","","Ditmar.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 08:59:00","urn:catalog:MO:Tropicos:100666758",157,"urn:uuid:3336a25c-578c-4488-bae3-b8dc85cfbb77","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742833"
10742834,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666760","100666760","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","William Trelease",NA,"","Trelease 1125","1898-10-23",1898,10,23,296,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Jefferson","","","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 09:05:00","urn:catalog:MO:Tropicos:100666760",157,"urn:uuid:045b5422-9dc8-403d-9951-a20e03e042fe","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742834"
10742835,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666761","100666761","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Benjamin F. Bush",NA,"","Bush 299","1896-05-10",1896,5,10,131,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Jackson","","Dodson.","",NA,NA,38.975,-94.5527778,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 09:07:00","urn:catalog:MO:Tropicos:100666761",157,"urn:uuid:61a3c929-efcd-4955-a422-4628414fd81b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742835"
10742836,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666763","100666763","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Colton Russell",NA,"","Russell s.n.","1898-05-20",1898,5,20,140,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Iron","","Open woods and fields. Middlebrook.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-24 09:10:00","urn:catalog:MO:Tropicos:100666763",157,"urn:uuid:af3fb7f0-ffd2-4db1-a667-100a3e46603d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742836"
10742837,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666231","100666231","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Burnetta Hinterthuer",NA,"","Hinterthuer 553","1973-07-14",1973,7,14,195,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Monroe","","T55N R7W NE1/4 Sec 30. Quad. St. 21. NE facing slope of Henderson Lake.","",NA,NA,NA,NA,"",NA,"","","","","","",640,NA,NA,NA,NA,"","","","","2014-01-22 16:20:00","urn:catalog:MO:Tropicos:100666231",157,"urn:uuid:858845f8-8a5c-478c-a1f5-5637887ce954","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742837"
10742838,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666228","100666228","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Benjamin F. Bush",NA,"","Bush 337","1894-06-07",1894,6,7,158,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Jackson","","Independence.","",NA,NA,39.09111,-94.41528,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-22 16:18:00","urn:catalog:MO:Tropicos:100666228",157,"urn:uuid:b2201be0-7457-4e54-b43a-ebad6c9903b2","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742838"
10742839,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666225","100666225","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sullivan","1984","","","","","","Bot.3",NA,"","Bot.3 370","1925-05-07",1925,5,7,127,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Iron","","Graniteville.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-22 16:16:00","urn:catalog:MO:Tropicos:100666225",157,"urn:uuid:476c722a-e3a6-4eb5-97e2-b219b67d7c13","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742839"
10742840,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666219","100666219","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Louis H. Pammel",NA,"","Pammel s.n.","1888-06-17",1888,6,17,169,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Iron","","Pilot [Kuds].","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-22 16:12:00","urn:catalog:MO:Tropicos:100666219",157,"urn:uuid:e9a6c369-311f-4cc1-a636-9e1b4873d0ff","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742840"
10742841,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666216","100666216","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","J.R. Sulilvan","1984","","","","","","George W. Letterman",NA,"","Letterman s.n.","1894-07-20",1894,7,20,201,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Saint Louis","","Allenton.","",NA,NA,38.50361,-90.67583,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-22 16:05:00","urn:catalog:MO:Tropicos:100666216",157,"urn:uuid:ca5f4f50-9ed6-4ec1-b2bf-98e84ef0177b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742841"
10742842,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666211","100666211","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","George W. Letterman",NA,"","Letterman s.n.","1898-05-21",1898,5,21,141,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","","","Allenton.","",NA,NA,38.50361,-90.67583,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-22 15:59:00","urn:catalog:MO:Tropicos:100666211",157,"urn:uuid:47a6ed98-4254-45e4-86e3-848d9bde07ff","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742842"
10742843,"MO","","MOBOT","PreservedSpecimen","urn:catalog:MO:Tropicos:100666213","100666213","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis virginiana","P. Mill.","Physalis","virginiana","","","","","","","","","","Ernest J. Palmer",NA,"","Palmer 3776","1912-06-16",1912,6,16,168,NA,"","","","","","","",NA,"","","","",NA,"",NA,1,NA,NA,"","United States","Missouri","Jasper","","Forest Mill.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2014-01-22 16:01:00","urn:catalog:MO:Tropicos:100666213",157,"urn:uuid:cf963d2d-3069-4346-ad52-bfca020d3066","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10742843"
