"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
996864,"ARIZ","","","PreservedSpecimen","","61763","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","H. S. Gentry","1936-09-10","","","","","","H. S. Gentry",NA,"","","1936-09-10",1936,9,10,254,NA,"Sep,10,1936","","Canyon","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","","","La Cienegita, Río Mayo, Chih.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","brad","2013-11-07 11:43:44","287824",2,"urn:uuid:752e9dc6-94f3-4733-b379-a30b17e85552","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=996864"
996865,"ARIZ","","","PreservedSpecimen","","61833","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","H. S. Gentry","1935-10-07","","","","","","H. S. Gentry",NA,"","","1935-10-07",1935,10,7,280,NA,"Oct,7,1935","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","","","Guicorichi, Río Mayo, Chih.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","brad","2013-11-07 11:43:44","287825",2,"urn:uuid:2a23cb42-8f58-4d62-9763-0d953aaeafaa","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=996865"
3830649,"ARIZ","","","PreservedSpecimen","","414733","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","M. Joe",NA,"","240C","2009-09-13",2009,9,13,256,NA,"","","","","","","",NA,"","Lupinus, Quercus, Pinus, Lopezia, Oxalis, Brickellia, Galium, Silene, Pyrola, Pseudotsuga","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","","Janos","Ejido 5 de mayo, Mesa de las Guacamayas, Rincon de las Tinajas; Pinus durangensis forest.","",NA,NA,30.557277,-108.644849,"",NA,"12R 725900E 3382900N","","","","","",2388,NA,NA,NA,NA,"2388 m.","","","Melissa","2013-10-07 15:42:26","319721",2,"urn:uuid:0603ee45-a041-4f7e-9e75-249e05387801","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3830649"
4557343,"ARIZ","","","PreservedSpecimen","","416185","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Jon P. Rebman",NA,"W. Schmidtmann and volunteers","20471","2010-11-16",2010,11,16,320,NA,"","Square C6","Riparian/Oak woodland","","Annual, flowers yellow with darker basal spots; rare.","","",NA,"","Platanus racemosa, Quercus agrifolia var. agrifolia, Baccharis salicifolia, Artemisia douglasiana, Salix, Toxicodendron diversilobum, Amorpha fruticosa, Leymus condensatus, Xanthium strumarium","","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego","","Camp Pendleton: Golf Training Area; west of the Santa Margarita River; along De Luz Creek north of Camp De Luz.","",NA,NA,33.3945,-117.3204,"",NA,"","","","","","",65,NA,NA,NA,NA,"","","","Roasey","2015-08-17 11:29:56","321204",2,"urn:uuid:1b70df08-3001-4cfe-b0ce-f404cf154274","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4557343"
5567802,"ARIZ","","","PreservedSpecimen","","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","P.D. Jenkins, June 1996","1987-08-15","","","","","","P. S. Martin",NA,"A. Martin, M. Quinn, S. Kryzanowski","s.n.","1987-08-15",1987,8,15,227,NA,"August,15,1987","","Riparian area with grassy slopes.","","","","",NA,"","Cupressus, Alnus","","",NA,"",NA,NA,NA,NA,"","Mexico","Chihuahua","NULL","","Rio Cocheno crossing, highway 16.","",NA,NA,28.35,-108.316667,"",NA,"","","","","","",1550,NA,NA,NA,NA,"","","","","2014-01-10 13:15:49","51009",2,"urn:uuid:fe13911d-900a-48a5-8854-d98a9c08eb38","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5567802"
5567803,"ARIZ","","","PreservedSpecimen","","","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","P.D. Jenkins, June 1996","1988-11-08","","","","","","P. S. Martin",NA,"","s.n.","1988-11-08",1988,11,8,313,NA,"November,8,1988","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Sonora","NULL","","Rio Cuchujaqui at El Cajon.","",NA,NA,27.033333,-108.733333,"",NA,"","","","","","",400,NA,NA,NA,NA,"","","","","2014-01-10 13:15:49","51011",2,"urn:uuid:ff0b34ff-fc65-4bcc-a87c-9dc088a7fdce","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=5567803"
7249477,"ARIZ","","","PreservedSpecimen","","424599","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Paul Roberts","2014-12-14","","","","","","Paul Roberts",NA,"","5","2014-09-15",2014,9,15,258,NA,"","","Grassland, with creek (annual). Soil loamy-coarse with gravel & pebbles.","","Annual herb. AKA Mexican ground cherry. Blooms summer to fall. Flowers yellow, connute, terminal.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arizona","Santa Cruz County","","9 smith creek lane, Sonoita. This is a private cattle ranch.","",NA,NA,31.704289,-110.629725,"",NA,"","","","","","",1439,NA,NA,NA,NA,"4722 ft.","","","djcampas","2015-09-30 10:32:26","332317",2,"urn:uuid:fad365e2-0bcd-4282-9bba-cced1ea82471","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7249477"
6635959,"ASC","","","PreservedSpecimen","56eef2b9-cacd-49fa-a50e-4da2c1e981e6","ASC00108506","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","M. Joe",NA,"C. Cortes","240B","2009-09-09",2009,9,9,252,NA,"9/9/2009","19-07","mixed conifer forest","","","","",NA,"","Oxalis, Chaenactis, Bromus, Galium, Geranium, Robinia, Chenopodium graveolens, Aquilegia, Quercus, Potentilla, Thalictrum, Pinus, Pseudotsuga, Cupressus","","",NA,"",NA,NA,NA,NA,"","MEXICO","CHIHUAHUA","","","Municipio de Janos, Ejido 5 de mayo, Mesa de las Guacamayas, Mesa Prieta Sur","",0,NA,30.487714,-108.541333,"NAD 27",NA,"12S 736000E 3375400N","","","","","",2403,NA,NA,NA,NA,"","","","","2011-01-13 00:00:00","",3,"urn:uuid:56eef2b9-cacd-49fa-a50e-4da2c1e981e6","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=6635959"
3078182,"DES","","","PreservedSpecimen","dd7e8bd0-421f-4834-a03a-f008c21df9d9","DES00039495","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Jon Rebman","","","","","","","Wendy Hodgson",NA,"Jon Rebman Skeebo","8192","1994-04-23",NA,NA,NA,113,NA,"","","","","Occasional annual, flowers cream-yellow with an orange dot.","","",NA,"","Along east-west oriented canon and creek; Aster spinosus, Typha, Ambrosia carduacea, Vallesia laciniata, Aralia scopulorum, Hyptis decipiens, Erythea brandegeei, Eucnide rupestris, Ambrosia carduacea, Paullinia sonorensis, Lemna, Dodonaea viscosa, Nicotiana glauca, Celtis reticulata, C. pallida, Vitis, Euphorbia xanti, Ambrosia ambrosioides, Amauria rotundifolia, Prosopis; on slopes Jatropha cinerea, Lophocereus schottii, Ferocactus, Agave cerulata, Pachycereus pringlei, Bursera microphylla, Dudleya spp., Polypogon monspeliensis, Fouquieria digeutii, Stenocereus thurberi, Nicotiana trigonophylla, Lysiloma candida. Hibiscus biseptus, Ruellia californica, Mammiliaria, Opuntia spp.","","",NA,"",NA,NA,NA,NA,"","Mexico","Baja California Sur","","","Sierra San Francisco, Arroyo Solidad, within 0.25-0.75 mile east of junction with Cañón Santa Theresa.","",0,NA,27.63889,-113.0333,"",NA,"27d 38m 20s N, 113d 02m W","","","","","",515,NA,NA,NA,NA,"","","","Chrissb","2015-07-13 14:23:47","",5,"urn:uuid:dd7e8bd0-421f-4834-a03a-f008c21df9d9","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3078182"
3124354,"DES","","","PreservedSpecimen","1bdb87e6-dfcb-4eba-aac7-db50187d72da","DES00068436","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","L. R. Landrum","2013","","","","","","Andrew Salywon",NA,"Ronald Tiller","1853","2011-10-25",NA,NA,NA,298,NA,"","","Semi-arid desert grassland-oak savanna.","","Erect annual, locally common; fruits.","","",NA,"","Quercus oblongifolia, Nolina microcarpa, Agave palmeri, Prosopis velutina, Rhus aromatica var. trilobata","","",NA,"",NA,NA,NA,NA,"","USA","Arizona","Pima","","Las Cienegas National Conservation Area, west of Empire Ranch Headquarters in a north facing ravine; just north of the ridge separating Empire Gulch and Los Posos watersheds.","",0,NA,31.779165,-110.675712,"",NA,"12N 530704E 3516004N Northern","","","","","",1460,NA,NA,NA,NA,"","","","kfehlberg","2015-07-13 14:23:47","",5,"urn:uuid:1bdb87e6-dfcb-4eba-aac7-db50187d72da","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3124354"
279111,"USON","","","PreservedSpecimen","e356ac2f-4cf0-4a6f-a21e-c61d6c226c7b","6971","","Plantae","Magnoliophyta",NA,"Solanales","SOLANACEAE","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","T.R. Van Devender",NA,"A.L. Reina G., D.A. Yetman","95-131","1995-02-27",1995,2,27,58,NA,"","Solitary herb in disturbed field near house; flowers brught yellow.Tropical deciduous forest in rocky stream canyon.","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","MÉXICO","SONORA","Alamos","","Arroyo Las Rastras, southwest edge of the Sierra de Alamos, Municipio de Alamos. 26°56'0 N, 109°3'30 W; 300 m.s.n.m.","",NA,NA,26.933333,-109.058333,"",NA,"26d 56m 109d 3m 30s","","","","","",NA,NA,NA,NA,NA,"300","","","","2015-01-06 14:31:47","6971",7,"urn:uuid:e356ac2f-4cf0-4a6f-a21e-c61d6c226c7b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=279111"
287794,"USON","","","PreservedSpecimen","20b54642-2c48-4a66-affb-7736c75af15a","5635","","Plantae","Magnoliophyta",NA,"Solanales","SOLANACEAE","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Agustín Flores M.",NA,"J.J. Sánchez E.","4989","1996-10-04",1996,10,4,278,NA,"","Hierba o arbusto de 40-50 cm. flores amarillo-verdosas, frutos verdes,escasa. Predominan las especies semiacuaticas y del Bosque de Pino y Encino perturbado, con Pinus leiophylla, P. engelmanni, Junniperus deppeana y Quercus spp., Bidens, Tagetes, Coamos, Sonchus, Potamogeton y Pectis. Suelo arenoso, pedregoso y de color gris claro.","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","MÉXICO","SONORA","Yécora","","Estanque del Arroyo de Yécora, entre el poblado de Yecora y las Cabañas Los Champiñones. 28°22'51 N, 108°54'53 W; 1550 m.s.n.m.","",NA,NA,28.380833,-108.914722,"",NA,"28d 22m 51s 108d 54m 53s","","","","","",NA,NA,NA,NA,NA,"1550","","","","2015-01-06 14:31:47","5635",7,"urn:uuid:20b54642-2c48-4a66-affb-7736c75af15a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=287794"
288104,"USON","","","PreservedSpecimen","2423ee03-49e9-4d7e-9a93-007a05f6c145","4089","","Plantae","Magnoliophyta",NA,"Solanales","SOLANACEAE","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","tomatillo","","","","E. Joyal",NA,"J. Enriques","1826","1991-10-20",1991,10,20,293,NA,"","Maderan Evergreen Woodland; whit Quercus & Dasylirion. North aspect, sandy river bank, boulders & Quercus/grasses. ""tomatillo""; mature fruit eaten. Fls. yellow w/greenish centers; scattered in sady in soils along river edge; pls. robust, c. .5 m.","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","MÉXICO","SONORA","Yécora","","Rio Maycoba, at crossing with new Hermosillo-Chihuahua hwy. 28°23'0 N, 108°46'0 W; 1200 m.s.n.m.","",NA,NA,28.383333,-108.766667,"",NA,"28d 23m 108d 46m","","","","","",NA,NA,NA,NA,NA,"1200","","","","2015-01-06 14:31:47","4089",7,"urn:uuid:2423ee03-49e9-4d7e-9a93-007a05f6c145","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=288104"
319715,"UCR","","","PreservedSpecimen","","UCR-95023","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","A. C. Sanders","1996","","","","","","L. Vazquez V.",NA,"","1535","1991-10-25",1991,10,25,298,NA,"","","Humid montane forest, partially cleared for pasture, etc. on steep volcanic slopes and alluvial flats.","","A solitary annual in an open area in pasture; fls. yellow with brown spots at base, anthers blue-green.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Colima","Comala","","Rancho El Jabalí, 22 km (airline) NNW of Colima; the Colima/Jalisco lines passes through the ranch","",NA,NA,19.44167,-103.68167,"",NA,"","","","","","",1200,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-95023",9,"urn:uuid:3dc606d6-a51c-435e-9dd0-8f84891779cf","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=319715"
338700,"UCR","","","PreservedSpecimen","","UCR-113987","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Mitch Provance",NA,"A.C. Sanders","2111","2000-07-04",2000,7,4,186,NA,"","","Open areas on low sandy benches and at the water?s edge. Associated with Tamarix, Salix, and Baccharis salicifolia.","","Solitary annual. Flowers yellow w/ purple-black.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Santa Ana River Wash, between the Market St. and Riverside Ave crossings","",NA,NA,34.01667,-117.38333,"",NA,"T2S R5W sec11","","","","","",244,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-113987",9,"urn:uuid:23b6f54a-516f-4f00-87fd-03cb12641a1a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=338700"
340032,"UCR","","","PreservedSpecimen","","UCR-116044","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","A.C. Sanders","2001","","","","","","Nathan Moorhatch",NA,"","s.n.","1999-10-28",1999,10,28,301,NA,"","","Culvert mouth, growing near flowing water, with Salix gooddingii, S. laevigata, Lycopersicon esculentum, Polygonum sp., Polypogon monspieliensis, Rorippa sp., Melilotus albus, Chenopodium ambrosioides, Baccharis salicifolia, Nicotiana glauca, etc. Site heavily disturbed.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","San Sevaine Flood Control Channel, south side of San Sevaine Way, town of Glen Avon, c. 0.25 mi (air) due north of Van Buren Blvd.","",NA,NA,34.01333,-117.51056,"",NA,"T2S R6W sec9 NE/4","","","","","",232,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-116044",9,"urn:uuid:8853b977-9a3b-453f-ae94-5e6c17db09ae","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=340032"
359003,"UCR","","","PreservedSpecimen","","UCR-101815.1","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Valerie Soza","1997","","","","","","L.C. Wheeler",NA,"","9067","1966-10-25",1966,10,25,298,NA,"","","Sprinkler-irrigated orchard in sandy loam soil.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Los Angeles","","E[dwin]Waldo Ward?s grove, 0.25 mi. north of El Encanto, San Gabriel Canyon","",NA,NA,34.16444,-117.90167,"",NA,"","","","","","GoogleEarthACS",244,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-101815.1",9,"urn:uuid:6c5c1591-a3a4-4fed-a2e8-2d68f54e9ea1","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359003"
359004,"UCR","","","PreservedSpecimen","","UCR-101173","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Valerie Soza","1997","","","","","","L.C. Wheeler",NA,"","12333","1969-10-12",1969,10,12,285,NA,"","","","","Sunny sandy disturbed, sprinkler-irrigated; occasionally mown, flat.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","Glen Helen Park in Cajon Canyon","",NA,NA,34.20667,-117.40306,"",NA,"","","","","","TopoZoneACS",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-101173",9,"urn:uuid:89ad63cb-099e-4310-a3ee-09b24f5c02f8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359004"
359005,"UCR","","","PreservedSpecimen","","UCR-5867","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","O.F. Clarke",NA,"","661002--21","1966-10-02",1966,10,2,275,NA,"","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","Riverside, residential garden of O.F. Clarke, 1012 Spruce Street [now the site of an apartment complex, 2001]","",NA,NA,33.98972,-117.33306,"",NA,"T2S R4W sec19 NE/4 of NE/4","","","","","TopoZoneACS",305,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-5867",9,"urn:uuid:9af70f4b-9286-431d-9cee-69c3cf48a85d","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359005"
359006,"UCR","","","PreservedSpecimen","","UCR-17042","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","R.L. Lasby",NA,"","32","1969-05-16",1969,5,16,136,NA,"","","Waste area along road on edge of cultivated field.","","Corolla rotate, yellow with dark grey markings in the throat. 30-40 cm high.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Riverside","","South of Bloomington, [Crestmore] along the E side of Cactus Ave., 0.2 mi south of Jurupa Ave., between windbreak of Eucalyptus trees on the north and low bluff (10-20 ft. high) on the south","",NA,NA,34.04528,-117.38306,"",NA,"","","","","","TopoZoneACS",293,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-17042",9,"urn:uuid:f0f186f9-2b55-4c50-9610-2bf58b6412b9","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359006"
359007,"UCR","","","PreservedSpecimen","","UCR-87406","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","A.C. Sanders","1994","","","","","","R.G. Swinney",NA,"","2580","1993-08-18",1993,8,18,230,NA,"","","Fresh water marsh. Willow grove at natural seep, in opening constructed for gas line.","","Uncommon, 0.5-1 m high; fls. yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Bernardino","","Glen Helen Regional Park, extreme NW end of park at Sycamore Flat","",NA,NA,34.19861,-117.41333,"",NA,"T1N R5W sec4 S of section","","","","","TopoZoneACS",598,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-87406",9,"urn:uuid:0aafaa48-608c-453b-85e9-e7b84ecbc37b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359007"
359008,"UCR","","","PreservedSpecimen","","UCR-49422","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","C.F. Smith",NA,"","5851","1958-09-03",1958,9,3,246,NA,"","","Fallow field.","","Many 3? tall plants","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Santa Barbara","","Near mouth of Carpinteria Creek, along ocean south of Carpinteria","",NA,NA,34.39067,-119.51967,"",NA,"","","","","","Berkeley",8,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-49422",9,"urn:uuid:0fbc1f1e-c793-4028-aa16-4a369b7c3f0b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359008"
359009,"UCR","","","PreservedSpecimen","","UCR-49437","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","C.F. Smith",NA,"","s.n.","1952-08-25",1952,8,25,238,NA,"","","Along sidewalk.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Santa Barbara","","Manning Park, San Ysidro Road near East Valley Road, Montecito","",NA,NA,34.43472,-119.63333,"",NA,"","","","","","Berkeley",44,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-49437",9,"urn:uuid:64c80405-f96f-4f8a-b153-5d199123a022","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359009"
359010,"UCR","","","PreservedSpecimen","","UCR-26964","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","A.C. Sanders",NA,"","2382","1981-10-22",1981,10,22,295,NA,"","","Tomato field.","","Uncommon weed","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","San Diego","","Kawano Ranch at Pala Road and Mission Rd., [Bonsall] San Luis Rey area","",NA,NA,33.29389,-117.22222,"",NA,"","","","","","TopoZoneACS",52,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-26964",9,"urn:uuid:dc986277-7fca-4865-ba29-b3312143d840","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359010"
359011,"UCR","","","PreservedSpecimen","","UCR-19828","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Edwin Kline",NA,"","s.n.","1920-07-00",1920,7,0,NA,NA,"1920-7","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Santa Barbara","","Buelton. Along Santa Ynez River","",NA,NA,34.61567,-120.19503,"",NA,"","","","","","Berkeley",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-19828",9,"urn:uuid:cab580c3-ffea-4192-b737-785a2c229021","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359011"
359012,"UCR","","","PreservedSpecimen","","UCR-26968.1","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","A.C. Sanders",NA,"","2390","1981-10-27",1981,10,27,300,NA,"","","Tomato field","","Fairly common annual weed. Fls. yellow.","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","California","Ventura","","Oxnard. Near the intersection of Victoria Ave. and Harbor Blvd.","",NA,NA,34.17556,-119.22028,"",NA,"","","","","","TopoZoneACS",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-26968.1",9,"urn:uuid:b7014667-2aa6-43a3-9926-4903fba259ab","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=359012"
386979,"UCR","","","PreservedSpecimen","","UCR-19826","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","","","","","","","","Edwin Kline",NA,"","s.n.","1920-09-06",1920,9,6,250,NA,"","","","","Note corolla is unspotted","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Arizona","Yuma","","Somerton","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-19826",9,"urn:uuid:089a5d32-db22-4547-a2d9-83f80a46b43a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=386979"
408217,"UCR","","","PreservedSpecimen","","UCR-60338","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","M. Nee","2001","","","","","","Dan Randolph",NA,"","385","1984-08-16",1984,8,16,229,NA,"","","Wet canyon bottom, flood plain, sandy soil, mesquite dominant","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Zacatecas","","","Hwy 41 north of Guadalajara, 100 yds north of bridge at small town of Santa Rosa.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-60338",9,"urn:uuid:7840a330-691d-4ec5-8d9f-c4704cbcc223","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408217"
408274,"UCR","","","PreservedSpecimen","","UCR-91198","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","P.D. Jenkins","","","","","","","T.R. Van Devender",NA,"A.L. Reina G.","95--858","1995-09-07",1995,9,7,250,NA,"","","","","Solitary annual; fls. canary yellow","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Sonora","Yecora","","Disturbed lot, Yecora","",NA,NA,28.37361,-108.925,"",NA,"","","","","","",1540,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-91198",9,"urn:uuid:a50adbb7-07a8-468e-81f6-d042ce683b4e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408274"
408275,"UCR","","","PreservedSpecimen","","UCR-83700","","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis philadelphica","Lam.","Physalis","philadelphica","","","Mahinda Martinez","1991","","","","","","Luis S. Hernandez-S.",NA,"","2442","1990-07-10",1990,7,10,191,NA,"","","En alrededores de cultivo de maiz","","Hierba de 1.1 m con fls. amarillo brillante y frutos verdes; ?tomate verde?","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","Mexico","Chiapas","","","Terren de Helda Kramsky y Eduardo Espinosa, 25 k de la desviacion al aeropuerto de San Cristobal de las Casas","",NA,NA,NA,NA,"",NA,"","","","","","",2120,NA,NA,NA,NA,"","","","","2017-01-24 14:59:06","UCR-83700",9,"urn:uuid:177f1931-ff99-4a24-864d-3ddeeb177b87","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=408275"
