"id","institutionCode","collectionCode","ownerInstitutionCode","basisOfRecord","occurrenceID","catalogNumber","otherCatalogNumbers","kingdom","phylum","class","order","family","scientificName","scientificNameAuthorship","genus","specificEpithet","taxonRank","infraspecificEpithet","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","taxonRemarks","identificationQualifier","typeStatus","recordedBy","recordedByID","associatedCollectors","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","substrate","verbatimAttributes","fieldNumber","informationWithheld","dataGeneralizations","dynamicProperties","associatedTaxa","reproductiveCondition","establishmentMeans","cultivationStatus","lifeStage","sex","individualCount","samplingProtocol","samplingEffort","preparations","country","stateProvince","county","municipality","locality","locationRemarks","localitySecurity","localitySecurityReason","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","georeferencedBy","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimElevation","disposition","language","recordEnteredBy","modified","sourcePrimaryKey","collId","recordId","references"
7504374,"MICH","","","PreservedSpecimen","30143164-a38d-4dc0-b21d-7113822c4c1c","1228165","133280.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Robert H. Read",NA,"","281b","1973-07-12",1973,7,12,193,NA,"12 Jul 1973","","Uncommon in old field opening at Log Slide. Growing in open ground with Rhus radicans and Apocynum androsaemifolium.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Alger","","Sec. 7 T49N R15W Pictured Rocks National Lakeshore","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685799",204,"urn:uuid:30143164-a38d-4dc0-b21d-7113822c4c1c","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504374"
7504375,"MICH","","","PreservedSpecimen","2ccb0d83-c991-47a8-8e96-edb6a89b12a8","1228166","133281.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C.H. Kauffman",NA,"","","1910-08-11",1910,8,11,223,NA,"11 Aug 1910","","Sandy Pine Plains abundant.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Allegan","","New Richmond,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685800",204,"urn:uuid:2ccb0d83-c991-47a8-8e96-edb6a89b12a8","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504375"
7504376,"MICH","","","PreservedSpecimen","2cf02e5d-b595-4903-bf05-163219ac2e33","1228167","133282.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","L.H. Pennington",NA,"","","1910-07-14",1910,7,14,195,NA,"14 Jul 1910","","Frequent on Lake bluff.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Allegan","","Glenn, South Haven,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685801",204,"urn:uuid:2cf02e5d-b595-4903-bf05-163219ac2e33","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504376"
7504377,"MICH","","","PreservedSpecimen","8532511a-dfb8-41a2-aaf7-ad74e4c5cd22","1228168","133283.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Deb Garlitz",NA,"","747","1988-08-24",1988,8,24,237,NA,"24 Aug 1988","","Weed in loamy soil along dirt piles in waste area","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Alpena","","Alpena Twp. T31N, R8E, Sec.15 SW1/4 200 ft. S.W. of Natural Resource Center on campus of Alpena Comm.College N. side city of Alpena.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685802",204,"urn:uuid:8532511a-dfb8-41a2-aaf7-ad74e4c5cd22","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504377"
7504378,"MICH","","","PreservedSpecimen","f17387eb-c0e9-4f89-8330-623b98b16e35","1228190","133284.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Don Henson",NA,"","1481","1982-09-07",1982,9,7,250,NA,"07 Sep 1982","only one fruiting plant.","Growing along railroad,","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Delta","","W 1/2 sec 21 T41N-R22W","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685803",204,"urn:uuid:f17387eb-c0e9-4f89-8330-623b98b16e35","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504378"
7504379,"MICH","","","PreservedSpecimen","c97a748d-22e4-4038-8c01-d442e5a0cda3","1228191","133285.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","H.H. Bartlett",NA,"C.D. Richards","796","1951-09-15",1951,9,15,258,NA,"15 Sep 1951","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Dickinson","","Norway: 2.4 miles west on highway U.S. 2.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685804",204,"urn:uuid:c97a748d-22e4-4038-8c01-d442e5a0cda3","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504379"
7504388,"MICH","","","PreservedSpecimen","d5fe7a9c-156c-40f1-b14a-117e1a08da15","1228263","133310.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","O.A. Farwell",NA,"","9158","1932-07-06",1932,7,6,188,NA,"06 Jul 1932","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Wayne","","Eloise","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685813",204,"urn:uuid:d5fe7a9c-156c-40f1-b14a-117e1a08da15","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504388"
7504389,"MICH","","","PreservedSpecimen","2da979d2-22b8-4dd4-9f49-cd8a9136116c","1228264","133311.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","O.A. Farwell",NA,"","9160","1932-07-06",1932,7,6,188,NA,"06 Jul 1932","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Wayne","","Inkster","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685814",204,"urn:uuid:2da979d2-22b8-4dd4-9f49-cd8a9136116c","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504389"
7504414,"MICH","","","PreservedSpecimen","4715efda-74e1-4283-8d5c-a3d2a0edaebe","1228188","133379.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C.K. Dodge",NA,"","","1914-08-31",1914,8,31,243,NA,"31 Aug 1914","","Foot of sand dunes apparently infrequent.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Chippewa","","near south shore of Lake Superior at Vermilion","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685839",204,"urn:uuid:4715efda-74e1-4283-8d5c-a3d2a0edaebe","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504414"
7504415,"MICH","","","PreservedSpecimen","42b16c7d-c191-4fbc-8480-82465d116efc","1228205","133382.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Coll. H.M. Bailey",NA,"","","1891-08-29",1891,8,29,241,NA,"29 Aug 1891","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Kent","","Soldiers Home Gd. Rap.[=Grand Rapids]","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685847",204,"urn:uuid:42b16c7d-c191-4fbc-8480-82465d116efc","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504415"
7504416,"MICH","","","PreservedSpecimen","9bb3a750-2e19-4f52-a5d1-81320f04035f","1228206","133383.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","H.M. Bailey",NA,"","","1893-09-20",1893,9,20,263,NA,"20 Sep 1893","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Kent","","Grand Rapids","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685848",204,"urn:uuid:9bb3a750-2e19-4f52-a5d1-81320f04035f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504416"
7504417,"MICH","","","PreservedSpecimen","8c6cae6a-d3a4-4968-a749-af5eab232b01","1228208","133385.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","C.W. Bazuin",NA,"","1286","1940-06-19",1940,6,19,171,NA,"19 Jun 1940","","Dry open field near Galewood.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Kent","","Burton Ave Swamp a Galewood","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685849",204,"urn:uuid:8c6cae6a-d3a4-4968-a749-af5eab232b01","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504417"
7504418,"MICH","","","PreservedSpecimen","a2f2d68e-5357-49b6-8c2e-d81620c9e722","1228215","133386.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Charles D. Richards",NA,"","4135","1950-08-10",1950,8,10,222,NA,"10 Aug 1950","","Field","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Keweenaw","","at west end of Lake Fanny Hooe, Copper Harbor","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685850",204,"urn:uuid:a2f2d68e-5357-49b6-8c2e-d81620c9e722","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504418"
7504419,"MICH","","","PreservedSpecimen","d72e9003-fd04-4e1a-bf2b-29f3642aae17","1228204","133387.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C.K. Dodge",NA,"","","1911-08-17",1911,8,17,229,NA,"17 Aug 1911","","along railroad Dry open ground. Plentiful.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Lapeer","","south of Lapeer,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685851",204,"urn:uuid:d72e9003-fd04-4e1a-bf2b-29f3642aae17","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504419"
7504425,"MICH","","","PreservedSpecimen","65a0ccfd-5c96-4c3f-80b6-20aafd794efd","1228251","133404.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","C.R. Hanes",NA,"","S.J.209","1954-06-29",1954,6,29,180,NA,"29 Jun 1954","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","St. Joseph","","Long Lake","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685857",204,"urn:uuid:65a0ccfd-5c96-4c3f-80b6-20aafd794efd","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504425"
7504426,"MICH","","","PreservedSpecimen","78da236a-ca1c-45f1-9f34-0e2a2009bc83","1228253","133405.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","L.M. Umbach",NA,"","7550","1915-08-25",1915,8,25,237,NA,"25 Aug 1915","","Along R.R.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","St. Joseph","","Mendon,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685858",204,"urn:uuid:78da236a-ca1c-45f1-9f34-0e2a2009bc83","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504426"
7504427,"MICH","","","PreservedSpecimen","a5c1f528-41b5-4a81-a2ab-8df0f75738d1","1228254","133407.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Don Henson",NA,"","846","1977-08-17",1977,8,17,229,NA,"17 Aug 1977","","Growing in an old field","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Schoolcraft","","NE1/4 Sec 19 T41N-R17W","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685859",204,"urn:uuid:a5c1f528-41b5-4a81-a2ab-8df0f75738d1","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504427"
7504428,"MICH","","","PreservedSpecimen","c5ec0a20-61c6-4baf-a152-f36442e36def","1228255","133408.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Gilbert H. Hicks",NA,"","","1890-08-27",1890,8,27,239,NA,"27 Aug 1890","","R.R. track.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Shiawassee","","Owosso,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685860",204,"urn:uuid:c5ec0a20-61c6-4baf-a152-f36442e36def","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504428"
7504442,"MICH","","","PreservedSpecimen","7d61f57b-a456-4baa-81ea-6181ffe54182","1228220","133549.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Abram Sager",NA,"","","1837-07-06",1837,7,6,187,NA,"06 Jul 1837","[The original label is probably contemporary, with the words ""July 6"" and ""Adrian"" added in heavy pencil by Bela Hubbard, Houghton's assistant.]","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Lenawee","","Adrian","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685874",204,"urn:uuid:7d61f57b-a456-4baa-81ea-6181ffe54182","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504442"
7504443,"MICH","","","PreservedSpecimen","29855227-c5f8-4e5e-b3fc-acd4e4ad9829","1228221","133550.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Robert W. Smith",NA,"","985","1985-07-24",1985,7,24,205,NA,"24 Jul 1985","","sandy openings among Gleditsia, near old gravel/sand pit,","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Lenawee","","s. of Sutton Rd. e. of R. Raisin, Raisin Twp R4E, T6S, S22, nw 1/4 of ne 1/4","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685875",204,"urn:uuid:29855227-c5f8-4e5e-b3fc-acd4e4ad9829","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504443"
7504454,"MICH","","","PreservedSpecimen","6d52553f-1ef8-41cf-9c39-b8d290482788","1228246","133599.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Don Henson",NA,"","2126","1986-07-13",1986,7,13,194,NA,"13 Jul 1986","","Growing in loose sand at high water line along Ontonagon River.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Ontonagon","","NE1/4 Sec 20 T50N-R39W ca. 2 mi. SW of Rockland.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685886",204,"urn:uuid:6d52553f-1ef8-41cf-9c39-b8d290482788","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504454"
7504455,"MICH","","","PreservedSpecimen","8f772bed-5ef2-49ad-b93e-446aebda8165","1228248","133602.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1990","","","","","","Deb Garlitz",NA,"","851","1989-07-08",1989,7,8,189,NA,"08 Jul 1989","","Disturbed sand-loam soil of new Parkwood Plaza development","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Presque Isle","","Rogers Twp. T35N, R5E, Sec.21 SE1/4 1/4 mi. south of M-68 400 ft. west of US-23 in Rogers City.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685887",204,"urn:uuid:8f772bed-5ef2-49ad-b93e-446aebda8165","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504455"
7504463,"MICH","","","PreservedSpecimen","b9855791-1dfd-492a-ad89-8a338e747f97","1228193","133617.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Rogers McVaugh",NA,"","9509","1948-07-22",1948,7,22,204,NA,"22 Jul 1948","Fls. yellow with brown blotch at center & extending onto lobes; fil. clavate, purple; anth. bluish; hairs forked at tips;calyx sunken at base.","Mature beech-birch-maple woodland in steep ravine abundant in clearing, among grass & weeds in sandy soil.","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Emmet","","above road 1 mile southwest of Cross Village;","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685895",204,"urn:uuid:b9855791-1dfd-492a-ad89-8a338e747f97","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504463"
7504477,"MICH","","","PreservedSpecimen","b2cafece-6d18-4c1d-8cf8-4b6544150d5b","1228169","133483.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","H. Appel",NA,"J. Gendlin","713","1980-09-19",1980,9,19,263,NA,"19 Sep 1980","","occasional in working gravel pit,","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Antrim","","sec. 30, T29N R7W, Gilda's Rd, just south of Leonard Rd.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685909",204,"urn:uuid:b2cafece-6d18-4c1d-8cf8-4b6544150d5b","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504477"
7504478,"MICH","","","PreservedSpecimen","df71b041-8e5a-4316-9c62-6558012fbdcc","1228170","133484.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","E.G. Voss",NA,"","3001B","1956-07-12",1956,7,12,194,NA,"12 Jul 1956","Corolla yellow, brown basally within.","occasional, side of gravel road","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Antrim","","between sec. 33 & 4, near junction with M-66, ca. 3 mi. N of Mancelona.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685910",204,"urn:uuid:df71b041-8e5a-4316-9c62-6558012fbdcc","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504478"
7504479,"MICH","","","PreservedSpecimen","941c4d09-f3cc-400b-930d-5dc02d4d069f","1228171","133485.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Deb Garlitz",NA,"","708","1988-07-28",1988,7,28,210,NA,"28 Jul 1988","","Edge of sandy parking lot","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Arenac","","Arenac Twp. T19N, R5E, Sec. 15 SE1/4 on high west bank of Rifle River public fishing site on S.E. side village of Omer.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685911",204,"urn:uuid:941c4d09-f3cc-400b-930d-5dc02d4d069f","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504479"
7504480,"MICH","","","PreservedSpecimen","fd9fa7a4-94d9-40b6-b508-5b3a1e959c97","1228172","133486.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Brian T. Hazlett",NA,"","2493","1984-07-16",1984,7,16,198,NA,"16 Jul 1984","Flowers yellow.","In old field","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Benzie","","east of marl springs, Lake Twp. sec. 12 SW 1/2 NE 1/4.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685912",204,"urn:uuid:fd9fa7a4-94d9-40b6-b508-5b3a1e959c97","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504480"
7504481,"MICH","","","PreservedSpecimen","1499d2e3-d03c-467c-9caf-978d3086d172","1228218","133487.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","1989","","","","","","Brian T. Hazlett",NA,"","3532","1985-07-29",1985,7,29,210,NA,"29 Jul 1985","Flowers yellow.","Field","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Benzie","","north of Long Lake Rd.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685913",204,"urn:uuid:1499d2e3-d03c-467c-9caf-978d3086d172","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504481"
7504482,"MICH","","","PreservedSpecimen","e3e0a322-3071-4fbb-b650-eba28065494e","1228174","133488.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","George L. Ames",NA,"","","",NA,NA,NA,NA,NA,"s.d.","[on same sheet with P. virginiana]","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Berrien","","Niles,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685914",204,"urn:uuid:e3e0a322-3071-4fbb-b650-eba28065494e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504482"
7504483,"MICH","","","PreservedSpecimen","57512a8d-a87c-444e-a283-53312225433e","1228249","133491.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","C.K. Dodge",NA,"","","1892-07-05",1892,7,5,187,NA,"05 Jul 1892","","Sandy shaded ground","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","St. Clair","","Near Abbottsford, along banks of Black river above Beard's Mill in Clyde.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685915",204,"urn:uuid:57512a8d-a87c-444e-a283-53312225433e","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504483"
7504484,"MICH","","","PreservedSpecimen","41d3434c-5523-4c8c-8869-3b3bf267edd1","1228265","133492.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Lewis Foote",NA,"","","1870-07-10",1870,7,10,191,NA,"10 Jul 1870","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Wayne","","Detroit,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685916",204,"urn:uuid:41d3434c-5523-4c8c-8869-3b3bf267edd1","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504484"
7504485,"MICH","","","PreservedSpecimen","2e89ecd7-56c3-45d0-a6e2-f2a287cda538","1228266","133494.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","Geo. Suttie",NA,"","","1891-08-04",1891,8,4,216,NA,"04 Aug 1891","","","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Wayne","","Detroit,","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685917",204,"urn:uuid:2e89ecd7-56c3-45d0-a6e2-f2a287cda538","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504485"
7504487,"MICH","","","PreservedSpecimen","be66dc3b-c44d-4bd3-a0ed-16e62f0b946a","1228187","133499.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","E.G. Voss",NA,"","11722","1964-07-31",1964,7,31,213,NA,"31 Jul 1964","Flowers yellow.","frequent, edge of grassy clearing in woods,","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Cheboygan","","SW1/4 sec. 12, E1/2 Nunda Tp., T33N, R1W, ca. 11 mi. ESE of Wolverine.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685919",204,"urn:uuid:be66dc3b-c44d-4bd3-a0ed-16e62f0b946a","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504487"
7504521,"MICH","","","PreservedSpecimen","94981664-6ec6-466d-903c-c5430fba3540","1477385","133618.00","Plantae","Magnoliophyta",NA,"Solanales","Solanaceae","Physalis heterophylla","Nees","Physalis","heterophylla","","","","","","","","","","E.G. Voss",NA,"","1396","1952-08-29",1952,8,29,242,NA,"29 Aug 1952","fls. greenish-yellow","uncommon in field;","","","","",NA,"","","","",NA,"",NA,NA,NA,NA,"","United States","Michigan","Emmet","","E edge sec. 10, Wawatam Tp.","",NA,NA,NA,NA,"",NA,"","","","","","",NA,NA,NA,NA,NA,"","","","","2015-01-08 14:15:46","1685953",204,"urn:uuid:94981664-6ec6-466d-903c-c5430fba3540","http://swbiodiversity.org/seinet/collections/individual/index.php?occid=7504521"
